CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Cluster,ChurnRisk,CLV,Persona
13939.0,23,3,568.55,3,3,2,332,3,Low Risk,363.872,Budget Buyers
13940.0,17,4,839.14,4,3,3,433,3,Low Risk,287.70514285714285,Budget Buyers
13941.0,22,5,5112.96,3,4,4,344,3,Low Risk,6627.911111111111,Budget Buyers
13946.0,79,3,561.5699999999999,2,3,2,232,3,Low Risk,959.7741818181817,Budget Buyers
13947.0,65,1,90.6,2,1,1,211,3,Low Risk,0.0,Budget Buyers
13948.0,361,1,102.0,1,1,1,111,1,High Risk,0.0,Loyal Customers
13949.0,3,6,2427.32,4,4,4,444,3,Low Risk,276.10765000000004,Budget Buyers
13950.0,11,4,745.06,4,3,3,433,3,Low Risk,667.0060952380952,Budget Buyers
13951.0,176,3,674.45,1,3,2,132,1,High Risk,204.06435897435898,Loyal Customers
13952.0,218,2,3251.071,1,2,4,124,1,High Risk,31.640593673965938,Loyal Customers
13953.0,7,7,3515.68,4,4,4,444,3,Low Risk,14150.611999999997,Budget Buyers
13954.0,2,2,439.92,4,2,2,422,3,Low Risk,80.94528,Budget Buyers
13955.0,154,2,322.96,1,2,2,122,1,High Risk,98.5191111111111,Loyal Customers
13956.0,5,5,1026.42,4,4,3,443,3,Low Risk,299.3725,Budget Buyers
13959.0,79,3,598.2,2,3,2,232,3,Low Risk,184.01152173913047,Budget Buyers
13960.0,21,2,230.22,3,2,1,321,3,Low Risk,63.949999999999996,Budget Buyers
13962.0,22,2,169.55,3,2,1,321,3,Low Risk,229.14939393939395,Budget Buyers
13963.0,308,4,664.54,1,3,2,132,1,High Risk,149.3632761904762,Loyal Customers
13967.0,146,1,80.7,1,1,1,111,1,High Risk,0.0,Loyal Customers
13969.0,7,18,9053.94,4,4,4,444,0,Low Risk,3098.009501597445,VIP Customers
13971.0,19,8,2758.26,3,4,4,344,3,Low Risk,1313.1045369127519,Budget Buyers
13972.0,71,2,190.25,2,2,1,221,3,Low Risk,110.76777777777777,Budget Buyers
13973.0,287,1,264.7,1,1,1,111,1,High Risk,0.0,Loyal Customers
13974.0,49,1,413.59000000000003,3,1,2,312,3,Low Risk,0.0,Budget Buyers
13975.0,31,6,2526.28,3,4,4,344,3,Low Risk,366.2358579881657,Budget Buyers
13976.0,207,1,357.98,1,1,2,112,1,High Risk,0.0,Loyal Customers
13978.0,15,2,196.79000000000002,4,2,1,421,3,Low Risk,26.23866666666667,Budget Buyers
13979.0,73,1,869.87,2,1,3,213,3,Low Risk,0.0,Budget Buyers
13980.0,60,1,200.14,2,1,1,211,3,Low Risk,0.0,Budget Buyers
13982.0,39,4,1871.81,3,3,4,334,3,Low Risk,732.9850570570571,Budget Buyers
13983.0,30,12,2603.43,3,4,4,344,3,Low Risk,3279.835177570093,Budget Buyers
13984.0,27,5,920.51,3,4,3,343,3,Low Risk,3250.5509375,Budget Buyers
13985.0,4,15,7060.13,4,4,4,444,0,Low Risk,2614.8629629629627,VIP Customers
13986.0,17,1,320.46,4,1,2,412,3,Low Risk,0.0,Budget Buyers
13988.0,20,6,4147.96,3,4,4,344,3,Low Risk,829.592,Budget Buyers
13989.0,66,2,1266.08,2,2,3,223,3,Low Risk,356.14933333333335,Budget Buyers
13990.0,213,1,311.3,1,1,2,112,1,High Risk,0.0,Loyal Customers
13991.0,12,6,855.97,4,4,3,443,3,Low Risk,266.981119047619,Budget Buyers
13992.0,30,1,76.8,3,1,1,311,3,Low Risk,0.0,Budget Buyers
13993.0,43,9,3466.36,3,4,4,344,3,Low Risk,2466.5586446280995,Budget Buyers
13994.0,4,6,2313.14,4,4,4,444,3,Low Risk,429.7963354838709,Budget Buyers
13995.0,15,5,1393.69,4,4,3,443,3,Low Risk,621.2184108527132,Budget Buyers
13999.0,10,12,3901.81,4,4,4,444,3,Low Risk,2633.7217499999997,Budget Buyers
14000.0,211,1,635.66,1,1,2,112,1,High Risk,0.0,Loyal Customers
14001.0,46,3,2043.0800000000002,3,3,4,334,3,Low Risk,1713.0440000000003,Budget Buyers
14002.0,134,2,529.73,2,2,2,222,3,High Risk,16.53058156028369,Budget Buyers
14004.0,43,7,4582.64,3,4,4,344,3,Low Risk,1532.0131773879143,Budget Buyers
14005.0,10,5,2874.72,4,4,4,444,3,Low Risk,1174.9847619047616,Budget Buyers
14006.0,116,3,962.19,2,3,3,233,3,High Risk,628.6307999999999,Budget Buyers
14009.0,198,2,695.61,1,2,3,123,1,High Risk,7.728999999999999,Loyal Customers
14012.0,278,1,328.8,1,1,2,112,1,High Risk,0.0,Loyal Customers
14013.0,110,3,473.02,2,3,2,232,3,High Risk,229.55382352941174,Budget Buyers
14014.0,77,1,505.18,2,1,2,212,3,Low Risk,0.0,Budget Buyers
14015.0,53,1,917.34,2,1,3,213,3,Low Risk,0.0,Budget Buyers
14016.0,162,4,4341.21,1,3,4,134,1,High Risk,701.0649689440994,Loyal Customers
14019.0,47,3,1421.61,3,3,3,333,3,Low Risk,196.00986363636363,Budget Buyers
14020.0,17,2,642.8,4,2,2,422,3,Low Risk,78.01504273504273,Budget Buyers
14021.0,155,3,631.9,1,3,2,132,1,High Risk,290.0995454545455,Loyal Customers
14022.0,225,1,440.0,1,1,2,112,1,High Risk,0.0,Loyal Customers
14023.0,7,2,584.07,4,2,2,422,3,Low Risk,303.9676129032258,Budget Buyers
14024.0,122,2,327.7,2,2,2,222,3,High Risk,2.730833333333333,Budget Buyers
14027.0,61,1,104.82,2,1,1,211,3,Low Risk,0.0,Budget Buyers
14029.0,63,2,467.66,2,2,2,222,3,Low Risk,166.2791111111111,Budget Buyers
14030.0,18,8,2360.09,4,4,4,444,3,Low Risk,901.3018600823045,Budget Buyers
14031.0,7,19,17286.86,4,4,4,444,0,Low Risk,15984.583213333335,VIP Customers
14032.0,2,11,2975.59,4,4,4,444,3,Low Risk,2777.217333333333,Budget Buyers
14034.0,22,3,651.8199999999999,3,3,2,332,3,Low Risk,98.87157303370786,Budget Buyers
14035.0,29,5,1428.02,3,4,3,343,3,Low Risk,966.4377777777778,Budget Buyers
14036.0,285,1,626.65,1,1,2,112,1,High Risk,0.0,Loyal Customers
14037.0,176,2,147.20000000000002,1,2,1,121,1,High Risk,65.88952380952382,Loyal Customers
14038.0,78,3,1560.38,2,3,3,233,3,Low Risk,217.09634782608694,Budget Buyers
14039.0,33,1,152.2,3,1,1,311,3,Low Risk,0.0,Budget Buyers
14040.0,41,12,3614.92,3,4,4,344,3,Low Risk,1784.3860425531914,Budget Buyers
14041.0,266,1,141.41,1,1,1,111,1,High Risk,0.0,Loyal Customers
14044.0,27,4,652.82,3,3,2,332,3,Low Risk,117.86160127591707,Budget Buyers
14045.0,109,4,1659.75,2,3,3,233,3,High Risk,9737.2,Budget Buyers
14046.0,284,1,154.99,1,1,1,111,1,High Risk,0.0,Loyal Customers
14047.0,9,5,1308.6100000000001,4,4,3,443,3,Low Risk,2480.906458333334,Budget Buyers
14048.0,305,1,409.93,1,1,2,112,1,High Risk,0.0,Loyal Customers
14049.0,17,4,5681.72,4,3,4,434,3,Low Risk,467.2671366120219,Budget Buyers
14050.0,32,2,746.36,3,2,3,323,3,Low Risk,68.18597530864199,Budget Buyers
14051.0,1,23,15610.390000000001,4,4,4,444,0,Low Risk,20801.464134920636,VIP Customers
14052.0,20,1,225.36,3,1,1,311,3,Low Risk,0.0,Budget Buyers
14053.0,124,2,260.25,2,2,1,221,3,High Risk,151.8125,Budget Buyers
14054.0,65,1,92.46,2,1,1,211,3,Low Risk,0.0,Budget Buyers
14055.0,106,1,725.6400000000001,2,1,3,213,3,High Risk,0.0,Budget Buyers
14056.0,1,23,8214.65,4,4,4,444,0,Low Risk,1605.7932459312838,VIP Customers
14057.0,24,17,6217.96,3,4,4,344,0,Low Risk,4168.660507042254,VIP Customers
14059.0,267,1,183.6,1,1,1,111,1,High Risk,0.0,Loyal Customers
14060.0,5,19,6140.42,4,4,4,444,0,Low Risk,7084.788224422444,VIP Customers
14062.0,10,12,10464.85,4,4,4,444,0,Low Risk,13349.754594594597,VIP Customers
14064.0,29,5,1353.74,3,4,3,343,3,Low Risk,690.9714583333333,Budget Buyers
14066.0,267,1,152.55,1,1,1,111,1,High Risk,0.0,Loyal Customers
14067.0,64,2,374.7,2,2,2,222,3,Low Risk,15.372307692307691,Budget Buyers
14068.0,320,1,265.85,1,1,1,111,1,High Risk,0.0,Loyal Customers
14071.0,4,8,1438.82,4,4,3,443,3,Low Risk,309.0798518518518,Budget Buyers
14073.0,32,1,151.04,3,1,1,311,3,Low Risk,0.0,Budget Buyers
14075.0,5,3,942.26,4,3,3,433,3,Low Risk,560.9733953488372,Budget Buyers
14076.0,129,1,122.47,2,1,1,211,3,High Risk,0.0,Budget Buyers
14077.0,41,5,499.41999999999996,3,4,2,342,3,Low Risk,461.76531746031736,Budget Buyers
14078.0,102,6,1049.37,2,4,3,243,3,High Risk,875.0131384615385,Budget Buyers
14079.0,125,1,375.1,2,1,2,212,3,High Risk,0.0,Budget Buyers
14080.0,33,1,45.599999999999994,3,1,1,311,3,Low Risk,0.0,Budget Buyers
14081.0,302,2,934.52,1,2,3,123,1,High Risk,27.28228322440087,Loyal Customers
14082.0,365,1,182.25,1,1,1,111,1,High Risk,0.0,Loyal Customers
14083.0,4,9,1018.43,4,4,3,443,3,Low Risk,619.4980276243093,Budget Buyers
14085.0,2,18,4448.54,4,4,4,444,0,Low Risk,2170.8875199999998,VIP Customers
14087.0,3,1,194.42,4,1,1,411,3,Low Risk,0.0,Budget Buyers
14088.0,10,13,50491.81,4,4,4,444,0,Low Risk,11589.970648556875,VIP Customers
14089.0,57,1,161.0,2,1,1,211,3,Low Risk,0.0,Budget Buyers
14090.0,325,1,76.32000000000001,1,1,1,111,1,High Risk,0.0,Loyal Customers
14092.0,8,14,4076.91,4,4,4,444,0,Low Risk,3111.660280373831,VIP Customers
14093.0,12,1,442.85,4,1,2,412,3,Low Risk,0.0,Budget Buyers
14096.0,4,17,65164.79,4,4,4,444,0,Low Risk,700.8200528924542,VIP Customers
14098.0,37,1,147.35,3,1,1,311,3,Low Risk,0.0,Budget Buyers
14099.0,16,11,3104.17,4,4,4,444,3,Low Risk,1538.8405413333335,Budget Buyers
14100.0,138,1,194.9,2,1,1,211,3,High Risk,0.0,Budget Buyers
14101.0,74,6,5976.79,2,4,4,244,3,Low Risk,8606.577599999999,Budget Buyers
14102.0,5,5,1360.28,4,4,3,443,3,Low Risk,111.92177215189875,Budget Buyers
14104.0,155,2,216.20999999999998,1,2,1,121,1,High Risk,7.550190476190474,Loyal Customers
14105.0,239,1,1266.23,1,1,3,113,1,High Risk,0.0,Loyal Customers
14107.0,52,7,2703.23,2,4,4,244,3,Low Risk,1599.9605203252033,Budget Buyers
14108.0,31,2,597.91,3,2,2,322,3,Low Risk,82.06607843137256,Budget Buyers
14109.0,73,1,144.2,2,1,1,211,3,Low Risk,0.0,Budget Buyers
14110.0,4,12,5683.15,4,4,4,444,3,Low Risk,3832.483205128205,Budget Buyers
14111.0,14,4,692.85,4,3,3,433,3,Low Risk,2097.026,Budget Buyers
14112.0,23,7,2915.15,3,4,4,344,3,Low Risk,1075.5688854166667,Budget Buyers
14113.0,4,4,1840.42,4,3,4,434,3,Low Risk,2533.284,Budget Buyers
14114.0,274,2,386.53,1,2,2,122,1,High Risk,96.20302222222222,Loyal Customers
14116.0,20,5,1382.74,3,4,3,343,3,Low Risk,323.27949074074075,Budget Buyers
14117.0,144,1,90.0,1,1,1,111,1,High Risk,0.0,Loyal Customers
14121.0,4,4,2780.15,4,3,4,434,3,Low Risk,130.55631027253668,Budget Buyers
14124.0,84,1,419.58000000000004,2,1,2,212,3,Low Risk,0.0,Budget Buyers
14125.0,11,3,2740.43,4,3,4,434,3,Low Risk,109.94539520958082,Budget Buyers
14126.0,8,3,706.1300000000001,4,3,3,433,3,Low Risk,9.415066666666668,Budget Buyers
14127.0,123,3,709.71,2,3,3,233,3,High Risk,301.62675,Budget Buyers
14128.0,61,2,637.5,2,2,2,222,3,Low Risk,180.16304347826085,Budget Buyers
14129.0,2,5,1123.8600000000001,4,4,3,443,3,Low Risk,932.9478846153847,Budget Buyers
14130.0,319,1,483.86,1,1,2,112,1,High Risk,0.0,Loyal Customers
14132.0,2,11,3586.0299999999997,4,4,4,444,3,Low Risk,1189.9642883333331,Budget Buyers
14133.0,130,3,605.64,2,3,2,232,3,High Risk,402.31800000000004,Budget Buyers
14135.0,2,15,4690.31,4,4,4,444,0,Low Risk,6492.929141791045,VIP Customers
14138.0,2,2,982.3800000000001,4,2,3,423,3,Low Risk,86.3937021276596,Budget Buyers
14139.0,46,1,415.82,3,1,2,312,3,Low Risk,0.0,Budget Buyers
14140.0,4,2,935.05,4,2,3,423,3,Low Risk,25.501363636363635,Budget Buyers
14141.0,3,4,915.13,4,3,3,433,3,Low Risk,311.1442,Budget Buyers
14142.0,373,1,311.81,1,1,2,112,1,High Risk,0.0,Loyal Customers
14143.0,134,1,115.8,2,1,1,211,3,High Risk,0.0,Budget Buyers
14145.0,47,4,3742.2,3,3,4,334,3,Low Risk,7711.2,Budget Buyers
14146.0,9,5,4191.0,4,4,4,444,3,Low Risk,1157.5142857142855,Budget Buyers
14147.0,78,2,483.4,2,2,2,222,3,Low Risk,1334.184,Budget Buyers
14148.0,234,1,157.2,1,1,1,111,1,High Risk,0.0,Loyal Customers
14149.0,221,1,446.62,1,1,2,112,1,High Risk,0.0,Loyal Customers
14150.0,36,2,658.64,3,2,2,322,3,Low Risk,547.1778461538462,Budget Buyers
14152.0,75,2,621.29,2,2,2,222,3,Low Risk,133.55621768707482,Budget Buyers
14154.0,239,2,1345.62,1,2,3,123,1,High Risk,0.0,Loyal Customers
14155.0,266,1,118.75,1,1,1,111,1,High Risk,0.0,Loyal Customers
14156.0,10,55,117379.63,4,4,4,444,2,Low Risk,55489.822705952385,At Risk Customers
14157.0,20,2,432.88,3,2,2,322,3,Low Risk,159.3238888888889,Budget Buyers
14158.0,40,1,507.66,3,1,2,312,3,Low Risk,0.0,Budget Buyers
14159.0,20,11,4693.01,3,4,4,344,3,Low Risk,490.2194554263566,Budget Buyers
14161.0,216,3,1110.52,1,3,3,133,1,High Risk,157.32366666666667,Loyal Customers
14162.0,174,2,289.36,1,2,1,121,1,High Risk,91.05194666666667,Loyal Customers
14163.0,87,4,2445.91,2,3,4,234,3,Low Risk,947.0061794871793,Budget Buyers
14164.0,71,2,1631.77,2,2,3,223,3,Low Risk,37.511954022988505,Budget Buyers
14165.0,276,1,122.53999999999999,1,1,1,111,1,High Risk,0.0,Loyal Customers
14167.0,39,4,574.84,3,3,2,332,3,Low Risk,428.9190769230769,Budget Buyers
14171.0,98,1,363.79,2,1,2,212,3,High Risk,0.0,Budget Buyers
14173.0,11,4,450.84,4,3,2,432,3,Low Risk,431.14813793103446,Budget Buyers
14174.0,33,1,134.46,3,1,1,311,3,Low Risk,0.0,Budget Buyers
14175.0,60,3,3222.3,2,3,4,234,3,Low Risk,581.7440939597316,Budget Buyers
14176.0,297,4,576.9000000000001,1,3,2,132,1,High Risk,173.69032258064522,Loyal Customers
14177.0,86,4,559.41,2,3,2,232,3,Low Risk,165.15914285714285,Budget Buyers
14178.0,9,7,1620.93,4,4,3,443,3,Low Risk,200.09645565749238,Budget Buyers
14179.0,41,2,719.78,3,2,3,323,3,Low Risk,3.1990222222222218,Budget Buyers
14180.0,11,25,4748.52,4,4,4,444,0,Low Risk,5952.1379166666675,VIP Customers
14184.0,67,1,452.89,2,1,2,212,3,Low Risk,0.0,Budget Buyers
14185.0,331,1,197.65,1,1,1,111,1,High Risk,0.0,Loyal Customers
14188.0,31,6,2054.36,3,4,4,344,3,Low Risk,1763.5890461538463,Budget Buyers
14189.0,2,15,4654.08,4,4,4,444,0,Low Risk,3213.9495849056602,VIP Customers
14191.0,2,13,4684.76,4,4,4,444,3,Low Risk,1708.7013951093952,Budget Buyers
14193.0,68,2,853.39,2,2,3,223,3,Low Risk,272.2720476190476,Budget Buyers
14194.0,5,21,11349.52,4,4,4,444,0,Low Risk,4157.570279792745,VIP Customers
14195.0,202,2,1012.0,1,2,3,123,1,High Risk,481.904761904762,Loyal Customers
14196.0,107,1,335.52,2,1,2,212,3,High Risk,0.0,Budget Buyers
14198.0,18,4,701.4,4,3,3,433,3,Low Risk,529.9466666666666,Budget Buyers
14199.0,218,1,185.39999999999998,1,1,1,111,1,High Risk,0.0,Loyal Customers
14201.0,60,7,747.44,2,4,3,243,3,Low Risk,1409.3620900900903,Budget Buyers
14204.0,2,1,161.03,4,1,1,411,3,Low Risk,0.0,Budget Buyers
14205.0,17,2,466.7,4,2,2,422,3,Low Risk,320.2080555555555,Budget Buyers
14206.0,239,1,328.15999999999997,1,1,2,112,1,High Risk,0.0,Loyal Customers
14208.0,95,1,151.74,2,1,1,211,3,High Risk,0.0,Budget Buyers
14209.0,11,6,2073.43,4,4,4,444,3,Low Risk,1530.0483448275859,Budget Buyers
14210.0,106,6,1905.8400000000001,2,4,4,244,3,High Risk,990.2894117647061,Budget Buyers
14211.0,53,9,2241.1,2,4,4,244,3,Low Risk,1446.7100892857143,Budget Buyers
14212.0,90,1,1070.48,2,1,3,213,3,Low Risk,0.0,Budget Buyers
14214.0,31,5,1004.38,3,4,3,343,3,Low Risk,614.6205970149252,Budget Buyers
14215.0,12,6,1789.72,4,4,4,444,3,Low Risk,1179.8894814814814,Budget Buyers
14216.0,3,4,1839.3,4,3,4,434,3,Low Risk,141.32474576271184,Budget Buyers
14217.0,2,17,2004.98,4,4,4,444,0,Low Risk,4135.605413333334,VIP Customers
14218.0,43,1,169.48000000000002,3,1,1,311,3,Low Risk,0.0,Budget Buyers
14219.0,4,1,89.94,4,1,1,411,3,Low Risk,0.0,Budget Buyers
14220.0,247,2,632.4,1,2,2,122,1,High Risk,220.83809523809524,Loyal Customers
14221.0,42,9,3432.8,3,4,4,344,3,Low Risk,1579.4437305699485,Budget Buyers
14222.0,177,1,683.17,1,1,3,113,1,High Risk,0.0,Loyal Customers
14223.0,92,3,991.13,2,3,3,233,3,High Risk,282.47205,Budget Buyers
14224.0,110,4,1050.12,2,3,3,233,3,High Risk,247.99444067796608,Budget Buyers
14226.0,29,5,2232.19,3,4,4,344,3,Low Risk,1332.6507462686568,Budget Buyers
14227.0,26,10,3350.96,3,4,4,344,3,Low Risk,1646.7574857142858,Budget Buyers
14229.0,52,3,1547.2,2,3,3,233,3,Low Risk,1086.908,Budget Buyers
14231.0,184,3,925.71,1,3,3,133,1,High Risk,192.54768000000004,Loyal Customers
14232.0,43,5,2048.07,3,4,4,344,3,Low Risk,655.9760434782609,Budget Buyers
14233.0,49,4,1462.72,3,3,3,333,3,Low Risk,1493.3674666666668,Budget Buyers
14234.0,22,4,775.46,3,3,3,333,3,Low Risk,22.759832285115305,Budget Buyers
14235.0,75,5,3144.86,2,4,4,244,3,Low Risk,1227.4242616033757,Budget Buyers
14236.0,81,2,490.86,2,2,2,222,3,Low Risk,634.8456,Budget Buyers
14237.0,373,1,161.0,1,1,1,111,1,High Risk,0.0,Loyal Customers
14238.0,326,1,146.85,1,1,1,111,1,High Risk,0.0,Loyal Customers
14239.0,43,11,2380.85,3,4,4,344,3,Low Risk,2120.090238095238,Budget Buyers
14240.0,30,2,890.34,3,2,3,323,3,Low Risk,275.5814285714286,Budget Buyers
14241.0,184,1,213.70000000000002,1,1,1,111,1,High Risk,0.0,Loyal Customers
14242.0,235,2,280.55,1,2,1,121,1,High Risk,106.37520833333333,Loyal Customers
14243.0,9,10,2588.77,4,4,4,444,3,Low Risk,2184.8484397163124,Budget Buyers
14245.0,220,2,1693.45,1,2,4,124,1,High Risk,44.9495987654321,Loyal Customers
14246.0,111,3,1474.06,2,3,3,233,3,High Risk,265.3308,Budget Buyers
14247.0,278,1,136.76999999999998,1,1,1,111,1,High Risk,0.0,Loyal Customers
14248.0,318,1,302.58,1,1,1,111,1,High Risk,0.0,Loyal Customers
14250.0,7,3,1904.05,4,3,4,434,3,Low Risk,140.65954954954955,Budget Buyers
14251.0,2,5,2879.7000000000003,4,4,4,444,3,Low Risk,338.4262820512821,Budget Buyers
14256.0,260,2,969.0600000000001,1,2,3,123,1,High Risk,126.77011320754718,Loyal Customers
14257.0,64,5,3099.7200000000003,2,4,4,244,3,Low Risk,1237.938490566038,Budget Buyers
14258.0,9,9,12669.98,4,4,4,444,3,Low Risk,11231.766054054053,Budget Buyers
14259.0,142,1,120.0,2,1,1,211,3,High Risk,0.0,Budget Buyers
14261.0,51,2,1163.45,3,2,3,323,3,Low Risk,40.27326923076923,Budget Buyers
14262.0,8,8,2618.23,4,4,4,444,3,Low Risk,1132.7354032634032,Budget Buyers
14264.0,155,2,333.97,1,2,2,122,1,High Risk,117.87176470588237,Loyal Customers
14265.0,109,2,530.18,2,2,2,222,3,High Risk,44.46670967741935,Budget Buyers
14267.0,163,3,1516.24,1,3,3,133,1,High Risk,267.4096,Loyal Customers
14270.0,332,1,492.65000000000003,1,1,2,112,1,High Risk,0.0,Loyal Customers
14271.0,226,1,112.32,1,1,1,111,1,High Risk,0.0,Loyal Customers
14272.0,74,2,437.96,2,2,2,222,3,Low Risk,159.2581818181818,Budget Buyers
14273.0,51,4,559.97,3,3,2,332,3,Low Risk,489.16919540229884,Budget Buyers
14276.0,99,3,1119.74,2,3,3,233,3,High Risk,334.17240625,Budget Buyers
14277.0,15,3,4216.2,4,3,4,434,3,Low Risk,369.1517333333333,Budget Buyers
14280.0,197,1,134.04,1,1,1,111,1,High Risk,0.0,Loyal Customers
14282.0,3,15,3729.34,4,4,4,444,0,Low Risk,4350.896666666667,VIP Customers
14284.0,31,2,595.25,3,2,2,322,3,Low Risk,68.20572916666666,Budget Buyers
14285.0,21,4,1910.01,3,3,4,334,3,Low Risk,1461.982962962963,Budget Buyers
14286.0,24,3,4628.75,3,3,4,334,3,Low Risk,362.034375,Budget Buyers
14287.0,8,3,176.63,4,3,1,431,3,Low Risk,372.8855555555555,Budget Buyers
14288.0,213,1,426.6,1,1,2,112,1,High Risk,0.0,Loyal Customers
14289.0,9,6,911.26,4,4,3,443,3,Low Risk,1085.756595744681,Budget Buyers
14290.0,11,5,2314.65,4,4,4,444,3,Low Risk,1336.8440594059407,Budget Buyers
14291.0,2,11,3883.25,4,4,4,444,3,Low Risk,1640.140611814346,Budget Buyers
14292.0,8,9,4871.93,4,4,4,444,3,Low Risk,4019.3422499999997,Budget Buyers
14293.0,3,4,1046.56,4,3,3,433,3,Low Risk,834.9604371584699,Budget Buyers
14295.0,40,1,166.20000000000002,3,1,1,311,3,Low Risk,0.0,Budget Buyers
14297.0,18,4,1305.33,4,3,3,433,3,Low Risk,721.4404516129031,Budget Buyers
14298.0,8,44,51527.3,4,4,4,444,0,Low Risk,16250.352726532274,VIP Customers
14299.0,8,9,3965.62,4,4,4,444,3,Low Risk,2970.055258741259,Budget Buyers
14300.0,19,1,43.2,3,1,1,311,3,Low Risk,0.0,Budget Buyers
14301.0,117,1,640.14,2,1,2,212,3,High Risk,0.0,Budget Buyers
14304.0,223,1,383.45,1,1,2,112,1,High Risk,0.0,Loyal Customers
14305.0,71,3,1858.96,2,3,4,234,3,Low Risk,113.30803809523809,Budget Buyers
14306.0,51,2,2093.32,3,2,4,324,3,Low Risk,143.78359595959597,Budget Buyers
14307.0,89,6,2995.72,2,4,4,244,3,Low Risk,945.3160888888888,Budget Buyers
14309.0,8,9,2352.53,4,4,4,444,3,Low Risk,2111.2448717948723,Budget Buyers
14311.0,243,1,310.26,1,1,2,112,1,High Risk,0.0,Loyal Customers
14312.0,47,6,1611.59,3,4,3,343,3,Low Risk,1074.3933333333332,Budget Buyers
14314.0,107,1,120.0,2,1,1,211,3,High Risk,0.0,Budget Buyers
14315.0,45,6,2481.13,3,4,4,344,3,Low Risk,1085.8014455445543,Budget Buyers
14317.0,65,1,508.58000000000004,2,1,2,212,3,Low Risk,0.0,Budget Buyers
14320.0,207,2,477.79,1,2,2,122,1,High Risk,129.46567741935485,Loyal Customers
14321.0,11,5,1530.75,4,4,3,443,3,Low Risk,667.8882113821138,Budget Buyers
14323.0,115,2,605.0600000000001,2,2,2,222,3,High Risk,137.8192222222222,Budget Buyers
14326.0,242,1,183.85,1,1,1,111,1,High Risk,0.0,Loyal Customers
14327.0,163,1,311.65,1,1,2,112,1,High Risk,0.0,Loyal Customers
14329.0,17,7,5014.84,4,4,4,444,3,Low Risk,1409.5766486486486,Budget Buyers
14331.0,124,2,462.65999999999997,2,2,2,222,3,High Risk,11.015714285714283,Budget Buyers
14332.0,23,3,866.31,3,3,3,333,3,Low Risk,416.49519230769226,Budget Buyers
14333.0,68,1,415.2,2,1,2,212,3,Low Risk,0.0,Budget Buyers
14334.0,17,8,2552.21,4,4,4,444,3,Low Risk,1432.598534979424,Budget Buyers
14335.0,16,2,468.26,4,2,2,422,3,Low Risk,39.6410582010582,Budget Buyers
14336.0,17,4,1614.91,4,3,3,433,3,Low Risk,619.6469481481481,Budget Buyers
14338.0,161,2,588.22,1,2,2,122,1,High Risk,44.274623655913985,Loyal Customers
14339.0,243,1,309.52,1,1,2,112,1,High Risk,0.0,Loyal Customers
14340.0,219,1,134.7,1,1,1,111,1,High Risk,0.0,Loyal Customers
14341.0,45,8,2182.28,3,4,4,344,3,Low Risk,1231.5502635658916,Budget Buyers
14342.0,21,4,668.5600000000001,3,3,2,332,3,Low Risk,798.0271746031747,Budget Buyers
14344.0,127,8,889.9300000000001,2,4,3,243,3,High Risk,805.5328826291079,Budget Buyers
14345.0,39,1,108.97999999999999,3,1,1,311,3,Low Risk,0.0,Budget Buyers
14346.0,121,2,1021.58,2,2,3,223,3,High Risk,199.77564444444442,Budget Buyers
14348.0,260,1,409.57,1,1,2,112,1,High Risk,0.0,Loyal Customers
14349.0,10,1,133.5,4,1,1,411,3,Low Risk,0.0,Budget Buyers
14350.0,274,1,282.93,1,1,1,111,1,High Risk,0.0,Loyal Customers
14351.0,165,1,51.0,1,1,1,111,1,High Risk,0.0,Loyal Customers
14352.0,157,4,1078.96,1,3,3,133,1,High Risk,355.0620141843971,Loyal Customers
14353.0,215,1,90.6,1,1,1,111,1,High Risk,0.0,Loyal Customers
14354.0,6,2,163.62,4,2,1,421,3,Low Risk,29.088,Budget Buyers
14355.0,366,1,174.4,1,1,1,111,1,High Risk,0.0,Loyal Customers
14356.0,80,2,701.23,2,2,3,223,3,Low Risk,1.4166262626262627,Budget Buyers
14357.0,43,1,225.77,3,1,1,311,3,Low Risk,0.0,Budget Buyers
14359.0,19,3,912.18,3,3,3,333,3,Low Risk,112.77861818181817,Budget Buyers
14360.0,32,4,2128.23,3,3,4,334,3,Low Risk,149.09633898305086,Budget Buyers
14362.0,22,1,161.2,3,1,1,311,3,Low Risk,0.0,Budget Buyers
14364.0,109,8,3717.35,2,4,4,244,3,High Risk,1465.390144927536,Budget Buyers
14367.0,8,16,9261.52,4,4,4,444,0,Low Risk,2516.871083969466,VIP Customers
14368.0,320,1,155.0,1,1,1,111,1,High Risk,0.0,Loyal Customers
14371.0,295,1,100.5,1,1,1,111,1,High Risk,0.0,Loyal Customers
14373.0,358,1,76.55,1,1,1,111,1,High Risk,0.0,Loyal Customers
14375.0,185,1,257.68,1,1,1,111,1,High Risk,0.0,Loyal Customers
14377.0,191,2,617.05,1,2,2,122,1,High Risk,261.7787878787879,Loyal Customers
14379.0,44,2,348.1,3,2,2,322,3,Low Risk,126.6276811594203,Budget Buyers
14381.0,52,1,202.68,2,1,1,211,3,Low Risk,0.0,Budget Buyers
14382.0,26,1,626.0699999999999,3,1,2,312,3,Low Risk,0.0,Budget Buyers
14383.0,38,3,1247.69,3,3,3,333,3,Low Risk,264.34110169491527,Budget Buyers
